datasource,metric_label,season,jurisdiction,window_name,window_label,n_birth_cohorts,n_cohort_schedule_rows,share_receiving_ppx,median_person_activity_fractional_protection,q25_person_activity_fractional_protection,q75_person_activity_fractional_protection,mean_person_activity_fractional_protection,population_activity_weighted_protection,median_person_calendar_fractional_protection,mean_person_calendar_fractional_protection,total_activity_exposure_weight,uptake,efficacy_profile,protection_delay_days,protection_duration_days,eligibility_max_age_days,exposure_censor_age_days,birth_weight_scheme,allow_window_start_catchup
nhsn,"Pediatric RSV hospital admissions, ages 0-4",2024-2025,California,extended_sep_apr,Extended Sep-Apr,509,3004,0.15290211473477403,0.1464269189883494,0.09925559794221984,0.14866529184706223,0.11365188643229927,0.14168000322211846,0.13629683431952663,0.1152090440818254,13842.307692307693,0.185,piecewise_linear,6,210,244,244,uniform,False
nhsn,"Pediatric RSV hospital admissions, ages 0-4",2024-2025,California,late_oct_apr,Late Oct-Apr,509,2884,0.14199838192534378,0.14199945202349415,0.059201104104643736,0.14851685689460378,0.1042557205591106,0.14066762398116014,0.12802087454545455,0.10039236854068076,13842.307692307691,0.185,piecewise_linear,6,210,244,244,uniform,False
nhsn,"Pediatric RSV hospital admissions, ages 0-4",2024-2025,Colorado,baseline_oct_mar,Baseline Oct-Mar,509,2764,0.1310946491159135,0.14605363981463157,0.0,0.14825354470946,0.1041928380119568,0.14095095223615503,0.1274316393442623,0.09254002471903332,5912.307692307692,0.185,piecewise_linear,6,210,244,244,uniform,False
nhsn,"Pediatric RSV hospital admissions, ages 0-4",2024-2025,Colorado,early_sep_mar,Early Sep-Mar,509,2884,0.14199838192534375,0.14674288339250877,0.10679854657150373,0.14856662866040213,0.11336092311735319,0.1404314911431805,0.1342982496969697,0.10735670026017795,5912.307692307693,0.185,piecewise_linear,6,210,244,244,uniform,False
nhsn,"Pediatric RSV hospital admissions, ages 0-4",2024-2025,Colorado,extended_sep_apr,Extended Sep-Apr,509,3004,0.15290211473477403,0.14674288339250877,0.11917777552607549,0.14856662866040213,0.1190655810541083,0.14112356547540567,0.13629683431952663,0.1152090440818254,5912.307692307692,0.185,piecewise_linear,6,210,244,244,uniform,False
nhsn,"Pediatric RSV hospital admissions, ages 0-4",2024-2025,Colorado,late_oct_apr,Late Oct-Apr,509,2884,0.14199838192534378,0.14605363981463157,0.08410619429778023,0.14825354470946,0.10989749594871193,0.14164302656838018,0.12802087454545455,0.10039236854068076,5912.307692307692,0.185,piecewise_linear,6,210,244,244,uniform,False
nhsn,"Pediatric RSV hospital admissions, ages 0-4",2024-2025,Connecticut,baseline_oct_mar,Baseline Oct-Mar,509,2764,0.1310946491159135,0.13654280254172058,0.0,0.14841590383018807,0.09931962661364264,0.13703101787587596,0.1274316393442623,0.09254002471903332,1598.5128205128206,0.185,piecewise_linear,6,210,244,244,uniform,False
nhsn,"Pediatric RSV hospital admissions, ages 0-4",2024-2025,Connecticut,early_sep_mar,Early Sep-Mar,509,2884,0.14199838192534375,0.14618757859152473,0.0829228362619199,0.14889846110292146,0.11051713903401132,0.14159701670602304,0.1342982496969697,0.10735670026017795,1598.5128205128206,0.185,piecewise_linear,6,210,244,244,uniform,False
nhsn,"Pediatric RSV hospital admissions, ages 0-4",2024-2025,Connecticut,extended_sep_apr,Extended Sep-Apr,509,3004,0.15290211473477403,0.14627270532302497,0.10233798357921149,0.1489046617389734,0.11711050535301565,0.14186580154264544,0.13629683431952663,0.1152090440818254,1598.5128205128206,0.185,piecewise_linear,6,210,244,244,uniform,False
nhsn,"Pediatric RSV hospital admissions, ages 0-4",2024-2025,Connecticut,late_oct_apr,Late Oct-Apr,509,2884,0.14199838192534378,0.13770723326468615,0.07703220787633419,0.1484965471617208,0.10591299293264698,0.1372998027124984,0.12802087454545455,0.10039236854068076,1598.5128205128208,0.185,piecewise_linear,6,210,244,244,uniform,False
nhsn,"Pediatric RSV hospital admissions, ages 0-4",2024-2025,Delaware,baseline_oct_mar,Baseline Oct-Mar,509,2764,0.1310946491159135,0.14431605170206385,0.07561451912648756,0.1496182144070079,0.10625373405320698,0.14012730042537183,0.1274316393442623,0.09254002471903332,1636.0512820512822,0.185,piecewise_linear,6,210,244,244,uniform,False
nhsn,"Pediatric RSV hospital admissions, ages 0-4",2024-2025,Delaware,early_sep_mar,Early Sep-Mar,509,2884,0.14199838192534375,0.14733646341587048,0.097232144663978,0.1490768971786834,0.11369861990578843,0.14192858919101134,0.1342982496969697,0.10735670026017795,1636.051282051282,0.185,piecewise_linear,6,210,244,244,uniform,False
nhsn,"Pediatric RSV hospital admissions, ages 0-4",2024-2025,Delaware,extended_sep_apr,Extended Sep-Apr,509,3004,0.15290211473477403,0.1474671054313099,0.11039417360597312,0.14908580977722086,0.12052655093406457,0.14229472619534947,0.13629683431952663,0.1152090440818254,1636.0512820512822,0.185,piecewise_linear,6,210,244,244,uniform,False
nhsn,"Pediatric RSV hospital admissions, ages 0-4",2024-2025,Delaware,late_oct_apr,Late Oct-Apr,509,2884,0.14199838192534378,0.14510049160017802,0.0942308480662195,0.14962344752164133,0.11308166508148317,0.14049343742971002,0.12802087454545455,0.10039236854068076,1636.051282051282,0.185,piecewise_linear,6,210,244,244,uniform,False
nhsn,"Pediatric RSV hospital admissions, ages 0-4",2024-2025,District of Columbia,baseline_oct_mar,Baseline Oct-Mar,509,2764,0.1310946491159135,0.14783921818181817,0.14733467272727271,0.14862630909090913,0.12497458495306953,0.1413254980126083,0.1274316393442623,0.09254002471903332,46.92307692307692,0.185,piecewise_linear,6,210,244,244,uniform,False
nhsn,"Pediatric RSV hospital admissions, ages 0-4",2024-2025,District of Columbia,early_sep_mar,Early Sep-Mar,509,2884,0.14199838192534375,0.14733467272727271,0.13723232727272727,0.14862630909090913,0.12402953441707944,0.14011345099170328,0.1342982496969697,0.10735670026017795,46.92307692307692,0.185,piecewise_linear,6,210,244,244,uniform,False
nhsn,"Pediatric RSV hospital admissions, ages 0-4",2024-2025,District of Columbia,extended_sep_apr,Extended Sep-Apr,509,3004,0.15290211473477403,0.1476575818181818,0.1443931246753247,0.14892903636363639,0.13431048658780514,0.14101295225273733,0.13629683431952663,0.1152090440818254,46.92307692307692,0.185,piecewise_linear,6,210,244,244,uniform,False
nhsn,"Pediatric RSV hospital admissions, ages 0-4",2024-2025,District of Columbia,late_oct_apr,Late Oct-Apr,509,2884,0.14199838192534378,0.14798049090909093,0.1474154,0.14892903636363639,0.1352555371237952,0.14222499927364235,0.12802087454545455,0.10039236854068076,46.92307692307692,0.185,piecewise_linear,6,210,244,244,uniform,False
nhsn,"Pediatric RSV hospital admissions, ages 0-4",2024-2025,Florida,baseline_oct_mar,Baseline Oct-Mar,509,2764,0.1310946491159135,0.12928282103052627,0.0,0.147848190149173,0.09621153156142556,0.13097065017906315,0.1274316393442623,0.09254002471903332,10914.307692307691,0.185,piecewise_linear,6,210,244,244,uniform,False
nhsn,"Pediatric RSV hospital admissions, ages 0-4",2024-2025,Florida,early_sep_mar,Early Sep-Mar,509,2884,0.14199838192534375,0.14461112363812562,0.10116533485124468,0.14862042794386018,0.10850132924900188,0.13798616424620558,0.1342982496969697,0.10735670026017795,10914.307692307691,0.185,piecewise_linear,6,210,244,244,uniform,False
nhsn,"Pediatric RSV hospital admissions, ages 0-4",2024-2025,Florida,extended_sep_apr,Extended Sep-Apr,509,3004,0.15290211473477403,0.14524901877932442,0.11475430199527806,0.14866973222142035,0.11609930211549215,0.1397452219321378,0.13629683431952663,0.1152090440818254,10914.307692307691,0.185,piecewise_linear,6,210,244,244,uniform,False
