week_end,jurisdiction,rsv_ped_total,rsv_total,rsv_ped_0_4,season,in_fixed_window,state_abbrev,hhs_region,is_southeast,is_comparator
2024-08-24,Delaware,0.0,0.0,,2024-2025,False,DE,3,False,False
2024-08-24,Ohio,0.0,0.0,,2024-2025,False,OH,5,False,False
2024-08-24,Virginia,0.0,0.0,,2024-2025,False,VA,3,False,False
2024-08-24,District of Columbia,,,,2024-2025,False,DC,3,False,False
2024-08-24,Kansas,0.0,0.0,,2024-2025,False,KS,7,False,False
2024-08-24,Wyoming,0.0,0.0,,2024-2025,False,WY,8,False,False
2024-08-24,Nevada,,,,2024-2025,False,NV,9,False,False
2024-08-24,Washington,0.0,1.0,,2024-2025,False,WA,10,False,False
2024-08-24,Georgia,0.0,0.0,,2024-2025,False,GA,4,True,False
2024-08-24,Minnesota,,,,2024-2025,False,MN,5,False,True
2024-08-24,Missouri,0.0,0.0,,2024-2025,False,MO,7,False,False
2024-08-24,Idaho,0.0,0.0,,2024-2025,False,ID,10,False,False
2024-08-24,Connecticut,0.0,0.0,,2024-2025,False,CT,1,False,False
2024-08-24,Iowa,0.0,0.0,,2024-2025,False,IA,7,False,False
2024-08-24,North Dakota,0.0,0.0,,2024-2025,False,ND,8,False,False
2024-08-24,New Jersey,,,,2024-2025,False,NJ,2,False,False
2024-08-24,New Mexico,,,,2024-2025,False,NM,6,False,False
2024-08-24,Oregon,,,,2024-2025,False,OR,10,False,False
2024-08-24,Mississippi,0.0,0.0,,2024-2025,False,MS,4,True,False
2024-08-24,North Carolina,,,,2024-2025,False,NC,4,True,False
2024-08-24,California,0.0,0.0,,2024-2025,False,CA,9,False,False
2024-08-24,Montana,0.0,0.0,,2024-2025,False,MT,8,False,False
2024-08-24,Texas,0.0,0.0,,2024-2025,False,TX,6,False,False
2024-08-24,Wisconsin,,,,2024-2025,False,WI,5,False,False
2024-08-24,Alabama,0.0,0.0,,2024-2025,False,AL,4,True,False
2024-08-24,Colorado,0.0,0.0,,2024-2025,False,CO,8,False,False
2024-08-24,Rhode Island,,,,2024-2025,False,RI,1,False,False
2024-08-24,Arkansas,0.0,0.0,,2024-2025,False,AR,6,True,False
2024-08-24,Louisiana,0.0,0.0,,2024-2025,False,LA,6,True,False
2024-08-24,South Dakota,0.0,0.0,,2024-2025,False,SD,8,False,False
2024-08-24,New York,0.0,0.0,,2024-2025,False,NY,2,False,True
2024-08-24,Illinois,0.0,0.0,,2024-2025,False,IL,5,False,False
2024-08-24,West Virginia,,,,2024-2025,False,WV,3,False,False
2024-08-31,Nebraska,0.0,0.0,,2024-2025,False,NE,7,False,False
2024-08-31,Oklahoma,0.0,0.0,,2024-2025,False,OK,6,False,False
2024-08-31,Pennsylvania,0.0,0.0,,2024-2025,False,PA,3,False,False
2024-08-31,Vermont,,,,2024-2025,False,VT,1,False,False
2024-08-31,Hawaii,0.0,0.0,,2024-2025,False,HI,9,False,False
2024-08-31,Massachusetts,,,,2024-2025,False,MA,1,False,False
2024-08-31,Maryland,,,,2024-2025,False,MD,3,False,False
2024-08-31,Maine,,,,2024-2025,False,ME,1,False,False
2024-08-31,Florida,0.0,0.0,,2024-2025,False,FL,4,False,False
2024-08-31,Michigan,0.0,0.0,,2024-2025,False,MI,5,False,False
2024-08-31,New Hampshire,,,,2024-2025,False,NH,1,False,False
2024-08-31,South Carolina,0.0,0.0,,2024-2025,False,SC,4,True,False
2024-08-31,Tennessee,,,,2024-2025,False,TN,4,True,False
2024-08-31,Utah,,,,2024-2025,False,UT,8,False,False
2024-08-31,Alaska,,,,2024-2025,False,AK,10,False,False
2024-08-31,Arizona,0.0,6.0,,2024-2025,False,AZ,9,False,False
2024-08-31,Kentucky,0.0,0.0,,2024-2025,False,KY,4,False,False
2024-08-31,Indiana,0.0,0.0,,2024-2025,False,IN,5,False,False
2024-08-31,Delaware,0.0,0.0,,2024-2025,False,DE,3,False,False
2024-08-31,Ohio,1.0,1.0,,2024-2025,False,OH,5,False,False
2024-08-31,Virginia,0.0,0.0,,2024-2025,False,VA,3,False,False
2024-08-31,District of Columbia,0.0,0.0,,2024-2025,False,DC,3,False,False
2024-08-31,Kansas,0.0,0.0,,2024-2025,False,KS,7,False,False
2024-08-31,Wyoming,0.0,0.0,,2024-2025,False,WY,8,False,False
2024-08-31,Nevada,,,,2024-2025,False,NV,9,False,False
2024-08-31,Washington,1.0,2.0,,2024-2025,False,WA,10,False,False
2024-08-31,Georgia,0.0,0.0,,2024-2025,False,GA,4,True,False
2024-08-31,Minnesota,,,,2024-2025,False,MN,5,False,True
2024-08-31,Missouri,0.0,0.0,,2024-2025,False,MO,7,False,False
2024-08-31,Idaho,0.0,0.0,,2024-2025,False,ID,10,False,False
2024-08-31,Connecticut,0.0,0.0,,2024-2025,False,CT,1,False,False
2024-08-31,Iowa,0.0,0.0,,2024-2025,False,IA,7,False,False
2024-08-31,North Dakota,0.0,0.0,,2024-2025,False,ND,8,False,False
2024-08-31,New Jersey,,,,2024-2025,False,NJ,2,False,False
2024-08-31,New Mexico,,,,2024-2025,False,NM,6,False,False
2024-08-31,Oregon,,,,2024-2025,False,OR,10,False,False
2024-08-31,Mississippi,0.0,0.0,,2024-2025,False,MS,4,True,False
2024-08-31,North Carolina,,,,2024-2025,False,NC,4,True,False
2024-08-31,California,0.0,0.0,,2024-2025,False,CA,9,False,False
2024-08-31,Montana,0.0,0.0,,2024-2025,False,MT,8,False,False
2024-08-31,Texas,0.0,0.0,,2024-2025,False,TX,6,False,False
2024-08-31,Wisconsin,,,,2024-2025,False,WI,5,False,False
2024-08-31,Alabama,0.0,0.0,,2024-2025,False,AL,4,True,False
2024-08-31,Colorado,0.0,0.0,,2024-2025,False,CO,8,False,False
2024-08-31,Rhode Island,,,,2024-2025,False,RI,1,False,False
2024-08-31,Arkansas,1.0,1.0,,2024-2025,False,AR,6,True,False
2024-08-31,Louisiana,1.0,1.0,,2024-2025,False,LA,6,True,False
2024-08-31,South Dakota,0.0,0.0,,2024-2025,False,SD,8,False,False
2024-08-31,New York,0.0,0.0,,2024-2025,False,NY,2,False,True
2024-08-31,Illinois,1.0,1.0,,2024-2025,False,IL,5,False,False
2024-08-31,West Virginia,,,,2024-2025,False,WV,3,False,False
2024-09-07,Nebraska,0.0,0.0,,2024-2025,False,NE,7,False,False
2024-09-07,Oklahoma,0.0,0.0,,2024-2025,False,OK,6,False,False
2024-09-07,Pennsylvania,1.0,1.0,,2024-2025,False,PA,3,False,False
2024-09-07,Vermont,,,,2024-2025,False,VT,1,False,False
2024-09-07,Hawaii,0.0,0.0,,2024-2025,False,HI,9,False,False
2024-09-07,Massachusetts,,,,2024-2025,False,MA,1,False,False
2024-09-07,Maryland,,,,2024-2025,False,MD,3,False,False
2024-09-07,Maine,,,,2024-2025,False,ME,1,False,False
2024-09-07,Florida,0.0,0.0,,2024-2025,False,FL,4,False,False
2024-09-07,Michigan,0.0,0.0,,2024-2025,False,MI,5,False,False
2024-09-07,New Hampshire,,,,2024-2025,False,NH,1,False,False
2024-09-07,South Carolina,0.0,0.0,,2024-2025,False,SC,4,True,False
2024-09-07,Tennessee,,,,2024-2025,False,TN,4,True,False
2024-09-07,Utah,,,,2024-2025,False,UT,8,False,False
2024-09-07,Alaska,,,,2024-2025,False,AK,10,False,False
2024-09-07,Arizona,0.0,1.0,,2024-2025,False,AZ,9,False,False
2024-09-07,Kentucky,0.0,0.0,,2024-2025,False,KY,4,False,False
2024-09-07,Indiana,0.0,0.0,,2024-2025,False,IN,5,False,False
2024-09-07,Delaware,0.0,0.0,,2024-2025,False,DE,3,False,False
2024-09-07,Ohio,0.0,0.0,,2024-2025,False,OH,5,False,False
2024-09-07,Virginia,0.0,0.0,,2024-2025,False,VA,3,False,False
2024-09-07,District of Columbia,,,,2024-2025,False,DC,3,False,False
2024-09-07,Kansas,0.0,0.0,,2024-2025,False,KS,7,False,False
2024-09-07,Wyoming,0.0,0.0,,2024-2025,False,WY,8,False,False
2024-09-07,Nevada,,,,2024-2025,False,NV,9,False,False
2024-09-07,Washington,1.0,1.0,,2024-2025,False,WA,10,False,False
2024-09-07,Georgia,0.0,0.0,,2024-2025,False,GA,4,True,False
2024-09-07,Minnesota,0.0,0.0,,2024-2025,False,MN,5,False,True
2024-09-07,Missouri,0.0,0.0,,2024-2025,False,MO,7,False,False
2024-09-07,Idaho,0.0,0.0,,2024-2025,False,ID,10,False,False
2024-09-07,Connecticut,0.0,0.0,,2024-2025,False,CT,1,False,False
2024-09-07,Iowa,0.0,0.0,,2024-2025,False,IA,7,False,False
2024-09-07,North Dakota,0.0,0.0,,2024-2025,False,ND,8,False,False
2024-09-07,New Jersey,,,,2024-2025,False,NJ,2,False,False
2024-09-07,New Mexico,,,,2024-2025,False,NM,6,False,False
2024-09-07,Oregon,,,,2024-2025,False,OR,10,False,False
2024-09-07,Mississippi,0.0,0.0,,2024-2025,False,MS,4,True,False
2024-09-07,North Carolina,,,,2024-2025,False,NC,4,True,False
2024-09-07,California,0.0,0.0,,2024-2025,False,CA,9,False,False
2024-09-07,Montana,0.0,0.0,,2024-2025,False,MT,8,False,False
2024-09-07,Texas,0.0,0.0,,2024-2025,False,TX,6,False,False
2024-09-07,Wisconsin,,,,2024-2025,False,WI,5,False,False
2024-09-07,Alabama,0.0,0.0,,2024-2025,False,AL,4,True,False
2024-09-07,Colorado,0.0,0.0,,2024-2025,False,CO,8,False,False
2024-09-07,Rhode Island,,,,2024-2025,False,RI,1,False,False
2024-09-07,Arkansas,0.0,0.0,,2024-2025,False,AR,6,True,False
2024-09-07,Louisiana,0.0,0.0,,2024-2025,False,LA,6,True,False
2024-09-07,South Dakota,0.0,0.0,,2024-2025,False,SD,8,False,False
2024-09-07,New York,0.0,0.0,,2024-2025,False,NY,2,False,True
2024-09-07,Illinois,0.0,0.0,,2024-2025,False,IL,5,False,False
2024-09-07,West Virginia,,,,2024-2025,False,WV,3,False,False
2024-09-14,Nebraska,0.0,0.0,,2024-2025,False,NE,7,False,False
2024-09-14,Oklahoma,0.0,0.0,,2024-2025,False,OK,6,False,False
2024-09-14,Pennsylvania,0.0,3.0,,2024-2025,False,PA,3,False,False
2024-09-14,Vermont,,,,2024-2025,False,VT,1,False,False
2024-09-14,Hawaii,0.0,0.0,,2024-2025,False,HI,9,False,False
2024-09-14,Massachusetts,,,,2024-2025,False,MA,1,False,False
2024-09-14,Maryland,0.0,0.0,,2024-2025,False,MD,3,False,False
2024-09-14,Maine,,,,2024-2025,False,ME,1,False,False
2024-09-14,Florida,0.0,0.0,,2024-2025,False,FL,4,False,False
2024-09-14,Michigan,0.0,0.0,,2024-2025,False,MI,5,False,False
2024-09-14,New Hampshire,,,,2024-2025,False,NH,1,False,False
2024-09-14,South Carolina,0.0,0.0,,2024-2025,False,SC,4,True,False
2024-09-14,Tennessee,,,,2024-2025,False,TN,4,True,False
2024-09-14,Utah,,,,2024-2025,False,UT,8,False,False
2024-09-14,Alaska,,,,2024-2025,False,AK,10,False,False
2024-09-14,Arizona,0.0,1.0,,2024-2025,False,AZ,9,False,False
2024-09-14,Kentucky,0.0,0.0,,2024-2025,False,KY,4,False,False
2024-09-14,Indiana,0.0,0.0,,2024-2025,False,IN,5,False,False
2024-09-14,Delaware,0.0,0.0,,2024-2025,False,DE,3,False,False
2024-09-14,Ohio,0.0,0.0,,2024-2025,False,OH,5,False,False
2024-09-14,Virginia,0.0,0.0,,2024-2025,False,VA,3,False,False
2024-09-14,District of Columbia,,,,2024-2025,False,DC,3,False,False
2024-09-14,Kansas,0.0,0.0,,2024-2025,False,KS,7,False,False
2024-09-14,Wyoming,0.0,0.0,,2024-2025,False,WY,8,False,False
2024-09-14,Nevada,,,,2024-2025,False,NV,9,False,False
2024-09-14,Washington,2.0,3.0,,2024-2025,False,WA,10,False,False
2024-09-14,Georgia,0.0,0.0,,2024-2025,False,GA,4,True,False
2024-09-14,Minnesota,0.0,0.0,,2024-2025,False,MN,5,False,True
2024-09-14,Missouri,0.0,0.0,,2024-2025,False,MO,7,False,False
2024-09-14,Idaho,0.0,0.0,,2024-2025,False,ID,10,False,False
2024-09-14,Connecticut,0.0,0.0,,2024-2025,False,CT,1,False,False
2024-09-14,Iowa,0.0,0.0,,2024-2025,False,IA,7,False,False
2024-09-14,North Dakota,0.0,0.0,,2024-2025,False,ND,8,False,False
2024-09-14,New Jersey,,,,2024-2025,False,NJ,2,False,False
2024-09-14,New Mexico,,,,2024-2025,False,NM,6,False,False
2024-09-14,Oregon,,,,2024-2025,False,OR,10,False,False
2024-09-14,Mississippi,0.0,1.0,,2024-2025,False,MS,4,True,False
2024-09-14,North Carolina,,,,2024-2025,False,NC,4,True,False
2024-09-14,California,0.0,0.0,,2024-2025,False,CA,9,False,False
2024-09-14,Montana,0.0,0.0,,2024-2025,False,MT,8,False,False
2024-09-14,Texas,0.0,0.0,,2024-2025,False,TX,6,False,False
2024-09-14,Wisconsin,,,,2024-2025,False,WI,5,False,False
2024-09-14,Alabama,0.0,0.0,,2024-2025,False,AL,4,True,False
2024-09-14,Colorado,0.0,0.0,,2024-2025,False,CO,8,False,False
2024-09-14,Rhode Island,,,,2024-2025,False,RI,1,False,False
2024-09-14,Arkansas,0.0,0.0,,2024-2025,False,AR,6,True,False
2024-09-14,Louisiana,0.0,0.0,,2024-2025,False,LA,6,True,False
2024-09-14,South Dakota,0.0,0.0,,2024-2025,False,SD,8,False,False
2024-09-14,New York,0.0,0.0,,2024-2025,False,NY,2,False,True
2024-09-14,Illinois,1.0,1.0,,2024-2025,False,IL,5,False,False
2024-09-14,West Virginia,,,,2024-2025,False,WV,3,False,False
2024-09-21,Nebraska,0.0,0.0,,2024-2025,False,NE,7,False,False
2024-09-21,Oklahoma,0.0,0.0,,2024-2025,False,OK,6,False,False
2024-09-21,Pennsylvania,0.0,0.0,,2024-2025,False,PA,3,False,False
2024-09-21,Vermont,,,,2024-2025,False,VT,1,False,False
2024-09-21,Hawaii,1.0,1.0,,2024-2025,False,HI,9,False,False
2024-09-21,Massachusetts,,,,2024-2025,False,MA,1,False,False
2024-09-21,Maryland,,,,2024-2025,False,MD,3,False,False
2024-09-21,Maine,,,,2024-2025,False,ME,1,False,False
2024-09-21,Florida,0.0,0.0,,2024-2025,False,FL,4,False,False
2024-09-21,Michigan,0.0,0.0,,2024-2025,False,MI,5,False,False
2024-09-21,New Hampshire,,,,2024-2025,False,NH,1,False,False
2024-09-21,South Carolina,0.0,0.0,,2024-2025,False,SC,4,True,False
2024-09-21,Tennessee,,,,2024-2025,False,TN,4,True,False
2024-09-21,Utah,,,,2024-2025,False,UT,8,False,False
2024-09-21,Alaska,,,,2024-2025,False,AK,10,False,False
2024-09-21,Arizona,0.0,1.0,,2024-2025,False,AZ,9,False,False
2024-09-21,Kentucky,0.0,0.0,,2024-2025,False,KY,4,False,False
2024-09-21,Indiana,0.0,0.0,,2024-2025,False,IN,5,False,False
2024-09-21,Delaware,0.0,0.0,,2024-2025,False,DE,3,False,False
2024-09-21,Ohio,0.0,0.0,,2024-2025,False,OH,5,False,False
2024-09-21,Virginia,0.0,0.0,,2024-2025,False,VA,3,False,False
2024-09-21,District of Columbia,0.0,0.0,,2024-2025,False,DC,3,False,False
2024-09-21,Kansas,0.0,0.0,,2024-2025,False,KS,7,False,False
2024-09-21,Wyoming,0.0,0.0,,2024-2025,False,WY,8,False,False
2024-09-21,Nevada,,,,2024-2025,False,NV,9,False,False
2024-09-21,Washington,2.0,3.0,,2024-2025,False,WA,10,False,False
2024-09-21,Georgia,0.0,0.0,,2024-2025,False,GA,4,True,False
2024-09-21,Minnesota,,,,2024-2025,False,MN,5,False,True
2024-09-21,Missouri,0.0,0.0,,2024-2025,False,MO,7,False,False
2024-09-21,Idaho,0.0,0.0,,2024-2025,False,ID,10,False,False
2024-09-21,Connecticut,0.0,0.0,,2024-2025,False,CT,1,False,False
2024-09-21,Iowa,0.0,0.0,,2024-2025,False,IA,7,False,False
2024-09-21,North Dakota,0.0,0.0,,2024-2025,False,ND,8,False,False
2024-09-21,New Jersey,0.0,0.0,,2024-2025,False,NJ,2,False,False
2024-09-21,New Mexico,,,,2024-2025,False,NM,6,False,False
2024-09-21,Oregon,,,,2024-2025,False,OR,10,False,False
2024-09-21,Mississippi,0.0,0.0,,2024-2025,False,MS,4,True,False
2024-09-21,North Carolina,,,,2024-2025,False,NC,4,True,False
2024-09-21,California,0.0,0.0,,2024-2025,False,CA,9,False,False
2024-09-21,Montana,0.0,0.0,,2024-2025,False,MT,8,False,False
2024-09-21,Texas,0.0,0.0,,2024-2025,False,TX,6,False,False
2024-09-21,Wisconsin,,,,2024-2025,False,WI,5,False,False
2024-09-21,Alabama,0.0,0.0,,2024-2025,False,AL,4,True,False
2024-09-21,Colorado,0.0,0.0,,2024-2025,False,CO,8,False,False
2024-09-21,Rhode Island,,,,2024-2025,False,RI,1,False,False
2024-09-21,Arkansas,0.0,0.0,,2024-2025,False,AR,6,True,False
2024-09-21,Louisiana,0.0,0.0,,2024-2025,False,LA,6,True,False
2024-09-21,South Dakota,0.0,0.0,,2024-2025,False,SD,8,False,False
2024-09-21,New York,0.0,0.0,,2024-2025,False,NY,2,False,True
2024-09-21,Illinois,0.0,0.0,,2024-2025,False,IL,5,False,False
2024-09-21,West Virginia,,,,2024-2025,False,WV,3,False,False
2024-09-28,Nebraska,0.0,0.0,,2024-2025,False,NE,7,False,False
2024-09-28,Oklahoma,0.0,0.0,,2024-2025,False,OK,6,False,False
2024-09-28,Pennsylvania,0.0,0.0,,2024-2025,False,PA,3,False,False
2024-09-28,Vermont,,,,2024-2025,False,VT,1,False,False
2024-09-28,Hawaii,0.0,0.0,,2024-2025,False,HI,9,False,False
2024-09-28,Massachusetts,,,,2024-2025,False,MA,1,False,False
2024-09-28,Maryland,0.0,0.0,,2024-2025,False,MD,3,False,False
2024-09-28,Maine,,,,2024-2025,False,ME,1,False,False
2024-09-28,Florida,0.0,1.0,,2024-2025,False,FL,4,False,False
2024-09-28,Michigan,0.0,0.0,,2024-2025,False,MI,5,False,False
2024-09-28,New Hampshire,,,,2024-2025,False,NH,1,False,False
2024-09-28,South Carolina,0.0,0.0,,2024-2025,False,SC,4,True,False
2024-09-28,Tennessee,0.0,0.0,,2024-2025,False,TN,4,True,False
2024-09-28,Utah,,,,2024-2025,False,UT,8,False,False
2024-09-28,Alaska,,,,2024-2025,False,AK,10,False,False
2024-09-28,Arizona,0.0,0.0,,2024-2025,False,AZ,9,False,False
2024-09-28,Kentucky,0.0,0.0,,2024-2025,False,KY,4,False,False
2024-09-28,Indiana,0.0,0.0,,2024-2025,False,IN,5,False,False
2024-09-28,Delaware,0.0,0.0,,2024-2025,False,DE,3,False,False
2024-09-28,Ohio,0.0,0.0,,2024-2025,False,OH,5,False,False
2024-09-28,Virginia,0.0,0.0,,2024-2025,False,VA,3,False,False
2024-09-28,District of Columbia,0.0,0.0,,2024-2025,False,DC,3,False,False
2024-09-28,Kansas,0.0,0.0,,2024-2025,False,KS,7,False,False
2024-09-28,Wyoming,0.0,0.0,,2024-2025,False,WY,8,False,False
2024-09-28,Nevada,,,,2024-2025,False,NV,9,False,False
2024-09-28,Washington,0.0,0.0,,2024-2025,False,WA,10,False,False
2024-09-28,Georgia,0.0,0.0,,2024-2025,False,GA,4,True,False
2024-09-28,Minnesota,,,,2024-2025,False,MN,5,False,True
2024-09-28,Missouri,0.0,0.0,,2024-2025,False,MO,7,False,False
2024-09-28,Idaho,0.0,0.0,,2024-2025,False,ID,10,False,False
2024-09-28,Connecticut,0.0,0.0,,2024-2025,False,CT,1,False,False
2024-09-28,Iowa,0.0,0.0,,2024-2025,False,IA,7,False,False
2024-09-28,North Dakota,0.0,0.0,,2024-2025,False,ND,8,False,False
2024-09-28,New Jersey,,,,2024-2025,False,NJ,2,False,False
2024-09-28,New Mexico,,,,2024-2025,False,NM,6,False,False
2024-09-28,Oregon,,,,2024-2025,False,OR,10,False,False
2024-09-28,Mississippi,0.0,0.0,,2024-2025,False,MS,4,True,False
2024-09-28,North Carolina,,,,2024-2025,False,NC,4,True,False
2024-09-28,California,0.0,0.0,,2024-2025,False,CA,9,False,False
2024-09-28,Montana,0.0,0.0,,2024-2025,False,MT,8,False,False
2024-09-28,Texas,0.0,0.0,,2024-2025,False,TX,6,False,False
2024-09-28,Wisconsin,0.0,0.0,,2024-2025,False,WI,5,False,False
2024-09-28,Alabama,0.0,0.0,,2024-2025,False,AL,4,True,False
2024-09-28,Colorado,0.0,0.0,,2024-2025,False,CO,8,False,False
2024-09-28,Rhode Island,,,,2024-2025,False,RI,1,False,False
2024-09-28,Arkansas,0.0,0.0,,2024-2025,False,AR,6,True,False
2024-09-28,Louisiana,0.0,0.0,,2024-2025,False,LA,6,True,False
2024-09-28,South Dakota,0.0,0.0,,2024-2025,False,SD,8,False,False
2024-09-28,New York,0.0,0.0,,2024-2025,False,NY,2,False,True
2024-09-28,Illinois,0.0,0.0,,2024-2025,False,IL,5,False,False
2024-09-28,West Virginia,,,,2024-2025,False,WV,3,False,False
2024-10-05,California,0.0,0.0,,2024-2025,True,CA,9,False,False
2024-10-05,Delaware,0.0,0.0,,2024-2025,True,DE,3,False,False
2024-10-05,Florida,0.0,0.0,,2024-2025,True,FL,4,False,False
2024-10-05,Montana,0.0,0.0,,2024-2025,True,MT,8,False,False
2024-10-05,New Mexico,,,,2024-2025,True,NM,6,False,False
2024-10-05,Virginia,0.0,0.0,,2024-2025,True,VA,3,False,False
2024-10-05,Washington,1.0,3.0,,2024-2025,True,WA,10,False,False
2024-10-05,Tennessee,0.0,0.0,,2024-2025,True,TN,4,True,False
2024-10-05,District of Columbia,0.0,0.0,,2024-2025,True,DC,3,False,False
2024-10-05,North Dakota,0.0,0.0,,2024-2025,True,ND,8,False,False
2024-10-05,Arkansas,0.0,0.0,,2024-2025,True,AR,6,True,False
2024-10-05,Maine,,,,2024-2025,True,ME,1,False,False
2024-10-05,Michigan,0.0,0.0,,2024-2025,True,MI,5,False,False
2024-10-05,Oregon,,,,2024-2025,True,OR,10,False,False
2024-10-05,Pennsylvania,1.0,2.0,,2024-2025,True,PA,3,False,False
2024-10-05,Alabama,0.0,0.0,,2024-2025,True,AL,4,True,False
2024-10-05,Wisconsin,0.0,0.0,,2024-2025,True,WI,5,False,False
2024-10-05,Indiana,0.0,0.0,,2024-2025,True,IN,5,False,False
2024-10-05,North Carolina,,,,2024-2025,True,NC,4,True,False
2024-10-05,Oklahoma,0.0,0.0,,2024-2025,True,OK,6,False,False
2024-10-05,Arizona,0.0,1.0,,2024-2025,True,AZ,9,False,False
2024-10-05,Missouri,0.0,0.0,,2024-2025,True,MO,7,False,False
2024-10-05,Connecticut,,,,2024-2025,True,CT,1,False,False
2024-10-05,Iowa,0.0,0.0,,2024-2025,True,IA,7,False,False
2024-10-05,Ohio,0.0,0.0,,2024-2025,True,OH,5,False,False
2024-10-05,Louisiana,0.0,0.0,,2024-2025,True,LA,6,True,False
2024-10-05,Rhode Island,,,,2024-2025,True,RI,1,False,False
2024-10-05,Idaho,0.0,0.0,,2024-2025,True,ID,10,False,False
2024-10-05,Minnesota,,,,2024-2025,True,MN,5,False,True
2024-10-05,Nebraska,0.0,0.0,,2024-2025,True,NE,7,False,False
2024-10-05,Nevada,0.0,0.0,,2024-2025,True,NV,9,False,False
2024-10-05,South Dakota,0.0,0.0,,2024-2025,True,SD,8,False,False
2024-10-05,Wyoming,0.0,0.0,,2024-2025,True,WY,8,False,False
2024-10-05,Kansas,0.0,0.0,,2024-2025,True,KS,7,False,False
2024-10-05,New Hampshire,,,,2024-2025,True,NH,1,False,False
2024-10-05,West Virginia,,,,2024-2025,True,WV,3,False,False
2024-10-05,New York,0.0,0.0,,2024-2025,True,NY,2,False,True
2024-10-05,South Carolina,0.0,0.0,,2024-2025,True,SC,4,True,False
2024-10-05,Texas,0.0,0.0,,2024-2025,True,TX,6,False,False
2024-10-05,Illinois,0.0,0.0,,2024-2025,True,IL,5,False,False
2024-10-05,Massachusetts,,,,2024-2025,True,MA,1,False,False
2024-10-05,Georgia,0.0,0.0,,2024-2025,True,GA,4,True,False
2024-10-05,Utah,0.0,0.0,,2024-2025,True,UT,8,False,False
2024-10-05,Vermont,,,,2024-2025,True,VT,1,False,False
2024-10-05,Hawaii,0.0,0.0,,2024-2025,True,HI,9,False,False
2024-10-05,Maryland,0.0,0.0,,2024-2025,True,MD,3,False,False
2024-10-05,Mississippi,0.0,0.0,,2024-2025,True,MS,4,True,False
2024-10-05,Colorado,0.0,0.0,,2024-2025,True,CO,8,False,False
2024-10-05,New Jersey,,,,2024-2025,True,NJ,2,False,False
2024-10-05,Alaska,,,,2024-2025,True,AK,10,False,False
2024-10-05,Kentucky,0.0,0.0,,2024-2025,True,KY,4,False,False
2024-10-12,California,2.0,3.0,2.0,2024-2025,True,CA,9,False,False
2024-10-12,Delaware,0.0,0.0,0.0,2024-2025,True,DE,3,False,False
2024-10-12,Florida,9.0,13.0,9.0,2024-2025,True,FL,4,False,False
2024-10-12,Montana,0.0,0.0,0.0,2024-2025,True,MT,8,False,False
2024-10-12,New Mexico,0.0,0.0,0.0,2024-2025,True,NM,6,False,False
2024-10-12,Virginia,3.0,4.0,2.0,2024-2025,True,VA,3,False,False
2024-10-12,Washington,0.0,0.0,0.0,2024-2025,True,WA,10,False,False
2024-10-12,Tennessee,1.0,1.0,1.0,2024-2025,True,TN,4,True,False
2024-10-12,District of Columbia,0.0,0.0,0.0,2024-2025,True,DC,3,False,False
2024-10-12,North Dakota,0.0,0.0,0.0,2024-2025,True,ND,8,False,False
2024-10-12,Arkansas,0.0,0.0,0.0,2024-2025,True,AR,6,True,False
2024-10-12,Maine,0.0,0.0,0.0,2024-2025,True,ME,1,False,False
2024-10-12,Michigan,8.0,10.0,8.0,2024-2025,True,MI,5,False,False
2024-10-12,Oregon,1.0,2.0,1.0,2024-2025,True,OR,10,False,False
2024-10-12,Pennsylvania,0.0,0.0,0.0,2024-2025,True,PA,3,False,False
2024-10-12,Alabama,0.0,3.0,0.0,2024-2025,True,AL,4,True,False
2024-10-12,Wisconsin,0.0,0.0,0.0,2024-2025,True,WI,5,False,False
2024-10-12,Indiana,0.0,0.0,0.0,2024-2025,True,IN,5,False,False
2024-10-12,North Carolina,5.0,58.0,2.0,2024-2025,True,NC,4,True,False
2024-10-12,Oklahoma,0.0,0.0,0.0,2024-2025,True,OK,6,False,False
2024-10-12,Arizona,0.0,0.0,0.0,2024-2025,True,AZ,9,False,False
2024-10-12,Missouri,0.0,0.0,0.0,2024-2025,True,MO,7,False,False
2024-10-12,Connecticut,0.0,0.0,0.0,2024-2025,True,CT,1,False,False
2024-10-12,Iowa,0.0,0.0,0.0,2024-2025,True,IA,7,False,False
2024-10-12,Ohio,0.0,0.0,0.0,2024-2025,True,OH,5,False,False
2024-10-12,Louisiana,0.0,21.0,0.0,2024-2025,True,LA,6,True,False
2024-10-12,Rhode Island,0.0,0.0,0.0,2024-2025,True,RI,1,False,False
